Date/Time,Surface_10,Sub_Surface_2,Surface_11,Surface_13,Surface_14,Surface_2,Surface_20,Surface_22,Surface_5,Sub_Surface_1,Surface_1,Surface_15,Surface_21,Surface_9,Surface_12,Surface_18,Surface_24,Surface_6
 11/14  20:00:00,4.610243962,5.854242746,9.843808735,5.870573236,2.439490647,6.172808584,2.439490647,4.644740484,9.820037688,1.794505336,19.802,19.802,19.802,19.802,4.085641392,4.141385872,4.085570319,4.148651806
 11/14  21:00:00,3.798629175,4.780638474,8.427190673,4.626503363,1.681724577,4.857356644,1.681724577,3.827358871,8.407914987,0.79259273,19.802,19.802,19.802,19.802,2.358043767,2.418138171,2.357988935,2.423765645
 11/14  22:00:00,3.058735337,4.039048426,7.261330066,3.615680496,0.9757422,3.805386146,0.975742201,3.083077069,7.245089482,-0.148780688,19.802,19.802,19.802,19.802,0.811602024,0.8747903,0.811559393,0.87916749
 11/14  23:00:00,2.583501408,3.471264326,6.538607856,2.949204383,0.516262998,3.113963786,0.516262998,2.604123597,6.52447197,-0.682131901,19.802,19.802,19.802,19.802,-0.3478314,-0.2801772,-0.347865374,-0.27668945
 11/14  24:00:00,2.621331544,3.941682777,6.437221237,2.877322867,0.560827441,3.027619972,0.560827441,2.63816741,6.424788742,-3.96E-02,19.802,19.802,19.802,19.802,-0.792885408,-0.719769708,-0.792912945,-0.716942889
 11/15  01:00:00,2.54909125,3.390003109,6.061532095,2.787523205,0.642765836,2.922374988,0.642765837,2.561525743,6.051101434,0.251566047,19.802,19.802,19.802,19.802,-1.091193113,-1.021077223,-1.091213103,-1.019025166
 11/15  02:00:00,1.941135777,2.385989623,5.168460956,2.168496044,0.182367979,2.290166221,0.182367979,1.947788167,5.160304309,-0.797649764,19.802,19.802,19.802,19.802,-2.074475704,-2.004710489,-2.074490184,-2.003224187
 11/15  03:00:00,1.614609573,2.236226893,4.669924789,1.841553147,-6.48E-02,1.955379118,-6.48E-02,1.614496252,4.664069499,-0.976945011,19.802,19.802,19.802,19.802,-2.768056975,-2.694010254,-2.768067955,-2.692883167
 11/15  04:00:00,1.490379715,2.366284487,4.293461551,1.735737526,-5.23E-02,1.840754184,-5.23E-02,1.485943442,4.289341311,-0.554698723,19.802,19.802,19.802,19.802,-2.775387646,-2.70441485,-2.775395478,-2.703610922
 11/15  05:00:00,1.049218387,1.556016963,3.726308621,1.297513515,-0.427028402,1.397428761,-0.427028401,1.041511623,3.723368873,-1.454845181,19.802,19.802,19.802,19.802,-3.495850089,-3.423760291,-3.495856009,-3.423152613
 11/15  06:00:00,0.64272593,1.426961214,3.258298239,0.88308646,-0.809413458,0.979973821,-0.809413457,0.63191467,3.256368294,-1.896771008,19.802,19.802,19.802,19.802,-4.106673623,-4.032436057,-4.106678232,-4.03196305
 11/15  07:00:00,2.264650465,4.162143314,4.076219148,1.092207931,-0.558195005,1.186331108,-0.558195005,2.256861259,4.07363261,1.477221713,19.802,19.802,19.802,19.802,-3.831675815,-3.756101019,-3.831679371,-3.75573606
 11/15  08:00:00,14.61604847,11.7448019,12.24358596,2.191095899,0.703556447,2.281861286,0.703556447,14.85790545,12.18238215,21.15664852,19.802,19.802,19.802,19.802,7.56E-02,0.137937662,7.56E-02,0.138215916
 11/15  09:00:00,22.39355644,13.65648241,22.00508575,4.036740158,2.698575431,4.122305816,2.698575431,22.88518182,21.86205535,34.58844234,19.802,19.802,19.802,19.802,7.812475707,7.867542732,7.812473741,7.867744349
 11/15  10:00:00,24.30168013,10.92079261,30.559569,5.984146208,4.714702881,6.068724144,4.714702882,24.87255452,30.38804427,42.28950844,19.802,19.802,19.802,19.802,15.70933716,15.76163126,15.70933567,15.76178432
 11/15  11:00:00,21.89020677,10.08990774,37.04393468,7.652140709,6.432963305,7.7352782,6.432963305,22.56547058,36.90089193,46.54961432,19.802,19.802,19.802,19.802,22.41781276,22.46823383,22.41781165,22.46834736
 11/15  12:00:00,17.48381815,12.84731444,42.98651899,9.202164819,7.690584366,9.289937308,7.690584366,18.24474832,42.90288483,50.94589148,19.802,19.802,19.802,19.802,28.68485428,28.73925268,28.68485341,28.73934197
 11/15  13:00:00,15.29216123,14.17463885,45.98438268,14.78144092,8.663153152,14.8705145,8.663153152,15.62195971,45.89324875,52.25037678,19.802,19.802,19.802,19.802,31.87743123,31.93562599,31.87743057,31.93569402
 11/15  14:00:00,14.36430274,14.74253237,44.75099285,22.37840316,9.469670275,22.45756901,9.469670276,14.56613907,44.61011928,49.18533678,19.802,19.802,19.802,19.802,30.65768307,30.71834694,30.65768259,30.71839639
 11/15  15:00:00,13.57895803,14.67845936,40.65849291,27.77186251,9.899211338,27.84029302,9.899211339,13.70623428,40.48856272,43.37660448,19.802,19.802,19.802,19.802,26.24679702,26.30737691,26.24679668,26.30741165
 11/15  16:00:00,12.56481205,14.16403285,34.36639406,28.89167368,9.52573057,29.28266484,9.525730571,12.65129767,34.2176039,34.43835589,19.802,19.802,19.802,19.802,20.55042127,20.60487471,20.55042102,20.61384575
 11/15  17:00:00,11.03781399,12.78397507,25.2431938,19.9718143,8.263222891,22.45017121,8.263222891,11.10327931,25.16431383,18.29811751,19.802,19.802,19.802,19.802,15.05109106,15.042351,15.05050134,15.1129482
 11/15  18:00:00,9.597813697,11.44841453,18.90840542,13.5263931,6.797051788,14.37846376,6.797051788,9.652133502,18.86205921,8.340149013,19.802,19.802,19.802,19.802,11.96078442,12.01213336,11.96058811,12.03008717
 11/15  19:00:00,8.183981176,9.467324461,15.71541697,10.52670165,5.339318981,11.03384223,5.339318981,8.224214673,15.6829326,5.745776585,19.802,19.802,19.802,19.802,8.922986043,8.994103376,8.922871228,9.006102706
 11/15  20:00:00,6.516954962,7.127564064,12.55836185,7.948574638,3.989821826,8.282221356,3.989821826,6.546520345,12.53483416,3.434176835,19.802,19.802,19.802,19.802,5.888294915,5.957373703,5.888218424,5.965584427
 11/15  21:00:00,5.684968774,6.790599196,11.13905482,6.638818421,3.17863205,6.899142214,3.178632051,5.709291019,11.11979112,2.500034889,19.802,19.802,19.802,19.802,4.152046589,4.229325769,4.151983927,4.23607746
 11/15  22:00:00,5.314558245,6.420137447,10.38713951,6.003037106,2.816586471,6.223599978,2.816586472,5.334319844,10.37086934,2.378315393,19.802,19.802,19.802,19.802,2.989502027,3.073649379,2.989450197,3.079232805
 11/15  23:00:00,4.934064105,6.078478848,9.478996158,5.45985561,2.670287894,5.64167923,2.670287895,4.94806596,9.465872186,2.632306661,19.802,19.802,19.802,19.802,2.158427561,2.236658517,2.158391266,2.240580061
 11/15  24:00:00,4.622367177,5.384726546,8.752261702,5.05971281,2.537337712,5.216871805,2.537337713,4.630653877,8.74183287,2.440749887,19.802,19.802,19.802,19.802,1.429830503,1.506123876,1.429804122,1.508969662
 11/16  01:00:00,4.131109814,4.571549157,8.194233273,4.501734842,2.014448327,4.651623392,2.014448327,4.135671791,8.185146306,1.083062869,19.802,19.802,19.802,19.802,6.97E-02,0.157141911,6.97E-02,0.159595478
 11/16  02:00:00,4.068474545,4.797914597,8.167483822,4.384998127,1.878954626,4.532967066,1.878954626,4.073109589,8.158442986,1.114545691,19.802,19.802,19.802,19.802,-0.501152515,-0.40726521,-0.501172568,-0.405100335
 11/16  03:00:00,3.990793755,4.600419558,7.862457459,4.266402761,1.939845139,4.402243021,1.93984514,3.996199111,7.853703655,1.639402848,19.802,19.802,19.802,19.802,-0.351501963,-0.270165808,-0.351516316,-0.268617119
 11/16  04:00:00,3.78266845,4.369903461,7.556467717,4.029964058,1.768151978,4.160609196,1.768151979,3.787501171,7.548111983,1.24605523,19.802,19.802,19.802,19.802,-0.783732026,-0.703290108,-0.783743457,-0.702056811
 11/16  05:00:00,3.600696905,4.206658023,7.219964097,3.839158648,1.6651359,3.963638415,1.665135901,3.603417652,7.21251577,1.201436043,19.802,19.802,19.802,19.802,-1.0333107,-0.955063943,-1.033319523,-0.954112084
 11/16  06:00:00,3.108735974,3.363838764,6.531315881,3.336812679,1.27763742,3.454187564,1.27763742,3.109879967,6.52467127,0.360532703,19.802,19.802,19.802,19.802,-1.54708643,-1.473423652,-1.547093052,-1.472709373
 11/16  07:00:00,3.724788483,5.246210575,6.658762949,3.142814972,1.142302911,3.256698905,1.142302911,3.7300812,6.651159208,1.951977238,19.802,19.802,19.802,19.802,-1.687999376,-1.615981442,-1.688004636,-1.615414079
 11/16  08:00:00,17.18728962,13.76524611,15.35428146,4.052907904,2.241492431,4.161886371,2.241492431,17.46161528,15.28346223,24.5900611,19.802,19.802,19.802,19.802,2.248303723,2.307506965,2.248299734,2.307936768
 11/16  09:00:00,25.12386312,15.441839,25.39614751,5.804452794,4.149521447,5.909947816,4.149521447,25.65145539,25.24116567,38.03867971,19.802,19.802,19.802,19.802,10.25172521,10.30152612,10.25172224,10.30184582
 11/16  10:00:00,26.74753718,13.14107658,33.43639541,8.231578974,6.742835807,8.330698148,6.742835808,27.33658149,33.25919578,44.38143781,19.802,19.802,19.802,19.802,18.64455939,18.68314401,18.64455728,18.68337111
 11/16  11:00:00,23.92296157,12.15786235,38.76703194,10.05940275,8.711163764,10.15058222,8.711163764,24.59537351,38.62357037,46.86463878,19.802,19.802,19.802,19.802,24.61806566,24.65158423,24.61806419,24.65174324
 11/16  12:00:00,19.4335432,14.64736169,44.53984204,11.51773483,9.877540124,11.61305057,9.877540124,20.18426816,44.45401238,51.81722189,19.802,19.802,19.802,19.802,30.77516489,30.81114023,30.77516372,30.8112661
 11/16  13:00:00,17.3716238,15.95625448,47.47973451,16.88589936,10.82489341,16.98243281,10.82489341,17.70664454,47.38569217,52.99477215,19.802,19.802,19.802,19.802,34.09629482,34.13346492,34.09629393,34.13356125
 11/16  14:00:00,16.6711134,16.88715556,47.63595637,24.82361657,11.52939003,24.91255396,11.52939003,16.89753945,47.48761459,52.68443476,19.802,19.802,19.802,19.802,34.42655976,34.46306536,34.42655908,34.46313812
 11/16  15:00:00,16.15475469,17.34285003,46.20109524,32.11045435,11.5807716,32.19513243,11.5807716,16.33479228,46.01267949,50.34900981,19.802,19.802,19.802,19.802,32.61053857,32.64874069,32.61053804,32.64879783
 11/16  16:00:00,15.12831488,16.56311143,39.57226419,33.42735644,11.27290013,33.82983012,11.27290013,15.26492395,39.4052637,39.29252861,19.802,19.802,19.802,19.802,26.51693809,26.54744202,26.51693769,26.55623842
 11/16  17:00:00,13.39433758,14.64825057,28.60920874,22.91853396,10.21318481,25.27553764,10.21318481,13.4888683,28.52176513,20.21691922,19.802,19.802,19.802,19.802,19.03023858,19.00565729,19.02967655,19.07275947
 11/16  18:00:00,11.24812265,11.74748693,20.86707993,15.39045265,8.327357999,16.17242811,8.327357999,11.31348057,20.8180401,9.183654201,19.802,19.802,19.802,19.802,14.03326713,14.07383734,14.03309326,14.08966237
 11/16  19:00:00,9.802351329,10.81901201,17.37316325,12.25803564,7.024593036,12.70995457,7.024593036,9.847578063,17.33974198,7.433608824,19.802,19.802,19.802,19.802,10.8852882,10.94462399,10.8851932,10.95459791
 11/16  20:00:00,9.529012323,11.29177481,16.0725961,11.17329723,6.874246834,11.49508779,6.874246835,9.570718277,16.0449867,8.188129167,19.802,19.802,19.802,19.802,10.08095754,10.13882904,10.08088655,10.14648361
 11/16  21:00:00,9.066698912,10.35641344,14.83492379,10.19786609,6.56258972,10.44516308,6.56258972,9.108906868,14.8102552,7.54980197,19.802,19.802,19.802,19.802,9.044529243,9.095316815,9.044475815,9.101102143
 11/16  22:00:00,8.396517708,9.407887118,13.65665822,9.247074508,6.001336171,9.451481794,6.001336171,8.433049533,13.63548069,6.438194567,19.802,19.802,19.802,19.802,7.485253166,7.539733721,7.485212081,7.544184982
 11/16  23:00:00,7.869715463,8.632103253,12.8539792,8.587706818,5.531850534,8.768583131,5.531850534,7.89819062,12.83614916,5.685666892,19.802,19.802,19.802,19.802,6.059273279,6.122581561,6.059240613,6.126120483
 11/16  24:00:00,7.112784248,7.286024426,11.92773855,7.772591259,4.830650137,7.938773279,4.830650137,7.13486949,11.91239686,4.202254113,19.802,19.802,19.802,19.802,4.439668499,4.510462503,4.439642237,4.513306683
 11/17  01:00:00,6.074720109,5.683781635,10.50661996,6.642456489,3.920475338,6.791411802,3.920475338,6.088555856,10.49447589,2.586305251,19.802,19.802,19.802,19.802,2.608560775,2.681991241,2.608541418,2.684089281
 11/17  02:00:00,5.698688679,5.968138099,9.609426517,6.121104165,3.71335978,6.251448418,3.713359781,5.70967256,9.599027845,3.062240457,19.802,19.802,19.802,19.802,2.273044275,2.337401081,2.273031023,2.338837034
 11/17  03:00:00,6.359188267,7.481320507,10.15644428,6.747400096,4.443370896,6.871731598,4.443370897,6.373445686,10.1453882,5.036155649,19.802,19.802,19.802,19.802,3.241081983,3.29955253,3.241071677,3.30066917
 11/17  04:00:00,6.73555141,7.701753167,10.56762916,7.13330934,4.827206076,7.257250673,4.827206077,6.750550287,10.55635691,5.532063294,19.802,19.802,19.802,19.802,3.446066717,3.505284455,3.446058264,3.506200332
 11/17  05:00:00,6.703629738,7.421151542,10.50183799,7.095715618,4.811783934,7.217817869,4.811783935,6.719541975,10.49042881,5.167427262,19.802,19.802,19.802,19.802,3.271532169,3.329227314,3.271525406,3.329960035
 11/17  06:00:00,6.792641154,7.679663406,10.63768949,7.146111262,4.807093867,7.269431088,4.807093868,6.808333063,10.6263787,5.156054752,19.802,19.802,19.802,19.802,2.943312335,3.006923111,2.943306454,3.007560316
 11/17  07:00:00,6.876092542,8.036232315,10.54136067,6.980742111,4.647748765,7.102466475,4.647748766,6.890736196,10.53050638,5.313182011,19.802,19.802,19.802,19.802,2.494842606,2.562116263,2.494837755,2.562642019
 11/17  08:00:00,12.77940582,12.55812347,14.51942956,7.536146509,5.369439421,7.654250451,5.369439421,12.92948048,14.47641217,17.18891787,19.802,19.802,19.802,19.802,5.081560057,5.130909285,5.081556243,5.131322893
 11/17  09:00:00,25.60681839,18.18929702,27.381898,9.052836416,6.898546705,9.174483192,6.898546706,26.09523451,27.23608814,41.29199704,19.802,19.802,19.802,19.802,13.59372112,13.6391188,13.59371817,13.63943885
 11/17  10:00:00,28.44670024,14.58979433,35.83443319,10.91047283,9.03870459,11.02715725,9.038704591,29.03679724,35.65697511,46.53906331,19.802,19.802,19.802,19.802,21.76861279,21.79291397,21.76861068,21.79314259
 11/17  11:00:00,24.9033025,13.77684678,37.9823937,12.61403996,11.050568,12.72390878,11.050568,25.51195451,37.84176227,43.25651967,19.802,19.802,19.802,19.802,25.96208715,25.96230877,25.96208563,25.96247385
 11/17  12:00:00,20.73627537,15.14471084,36.41345416,14.05657069,12.63547053,14.16152943,12.63547053,21.33141463,36.31931914,37.21555912,19.802,19.802,19.802,19.802,27.63754382,27.60473107,27.63754268,27.60485464
 11/17  13:00:00,18.2449879,14.86294246,29.56068882,15.05395497,13.11673289,15.14866067,13.11673289,18.57926123,29.48031874,25.09798025,19.802,19.802,19.802,19.802,24.38704699,24.32631631,24.38704616,24.32640579
 11/17  14:00:00,16.65476089,14.54118713,25.29388946,15.60030503,12.97484792,15.68282599,12.97484792,16.89877388,25.21699896,21.58624473,19.802,19.802,19.802,19.802,21.55284419,21.49516819,21.55284362,21.49523027
 11/17  15:00:00,15.51999694,14.07816466,24.88843511,17.726067,12.52268392,17.80273833,12.52268392,15.70995594,24.80026736,23.79664611,19.802,19.802,19.802,19.802,20.42017937,20.37829594,20.42017895,20.37834159
 11/17  16:00:00,13.41043101,12.99776485,19.4539324,14.10879584,10.8010909,14.1826142,10.8010909,13.53668657,19.4016563,13.13121189,19.802,19.802,19.802,19.802,15.35736907,15.34804391,15.35736876,15.34807824
 11/17  17:00:00,11.8792063,12.21314317,16.27477378,11.67082561,9.509899807,11.74213509,9.509899807,11.96570315,16.24266367,10.02757097,19.802,19.802,19.802,19.802,12.4735838,12.48360688,12.47358356,12.48363265
 11/17  18:00:00,10.81614792,11.33779321,14.55286618,10.43144718,8.611693398,10.50024678,8.611693398,10.88163147,14.52912934,8.935683743,19.802,19.802,19.802,19.802,10.61784938,10.63800546,10.61784921,10.63802479
 11/17  19:00:00,10.0009413,10.62555859,13.32228804,9.529274688,7.89342996,9.5959209,7.89342996,10.05558059,13.30293925,8.012842504,19.802,19.802,19.802,19.802,9.224611444,9.250094785,9.224611308,9.250109501
 11/17  20:00:00,9.574193453,10.3861166,12.72775754,9.03475901,7.467962653,9.101521958,7.467962652,9.625347606,12.71006106,7.626713758,19.802,19.802,19.802,19.802,8.42475677,8.453441374,8.424756661,8.453453203
 11/17  21:00:00,9.413312503,10.35975096,12.5328759,8.844275237,7.278401533,8.91239039,7.278401533,9.461669377,12.51626939,7.595730604,19.802,19.802,19.802,19.802,7.875360122,7.909412935,7.875360032,7.909422722
 11/17  22:00:00,9.279554316,10.16115964,12.30776891,8.737249935,7.171830984,8.806053282,7.171830984,9.324850916,12.29228341,7.530698068,19.802,19.802,19.802,19.802,7.408756483,7.446553933,7.40875641,7.446561844
 11/17  23:00:00,8.971568956,9.53144452,11.68086809,8.442227177,7.093194146,8.502219917,7.093194145,9.010398231,11.66743924,7.395285575,19.802,19.802,19.802,19.802,7.023352772,7.05592563,7.023352725,7.055930751
 11/17  24:00:00,8.306894375,8.21545196,10.78241474,7.771566861,6.54283291,7.82716164,6.54283291,8.342934099,10.77005894,6.014688859,19.802,19.802,19.802,19.802,6.075365776,6.10624686,6.075365742,6.106250568
 11/18  01:00:00,7.653157352,7.319142239,10.16921087,7.119877209,5.862197046,7.176966603,5.862197046,7.689423045,10.15679123,4.743374166,19.802,19.802,19.802,19.802,5.044787598,5.078121561,5.044787569,5.078124694
 11/18  02:00:00,7.01832118,6.538991377,9.377469578,6.562665741,5.360566436,6.616896405,5.360566436,7.051470589,9.366053559,4.156333902,19.802,19.802,19.802,19.802,4.289377676,4.320917429,4.289377655,4.320919695
 11/18  03:00:00,6.633946292,6.310837864,8.952104204,6.177380503,4.991400574,6.230638972,4.991400574,6.665889668,8.94107897,3.732078859,19.802,19.802,19.802,19.802,3.706888219,3.739139719,3.706888202,3.739141498
 11/18  04:00:00,6.563788067,6.368053882,8.922240481,6.105404371,4.872050173,6.159447069,4.872050173,6.595098914,8.911387891,3.753014032,19.802,19.802,19.802,19.802,3.393389068,3.428255383,3.393389054,3.428256856
 11/18  05:00:00,6.496619989,6.395361491,8.842713872,5.999723293,4.789698672,6.053083565,4.789698672,6.52667293,8.832264045,3.746233345,19.802,19.802,19.802,19.802,3.116355642,3.153167454,3.116355631,3.153168646
 11/18  06:00:00,6.593886526,6.653343119,8.929555059,6.053818077,4.850649478,6.108359667,4.850649478,6.623736716,8.919275427,3.814273843,19.802,19.802,19.802,19.802,2.891678985,2.933893869,2.891678975,2.933894931
 11/18  07:00:00,6.362584316,6.848296936,8.580844586,5.857847907,4.703926207,5.9095825,4.703926207,6.389110536,8.571588133,3.911405656,19.802,19.802,19.802,19.802,2.66142301,2.702195893,2.661423003,2.702196687
 11/18  08:00:00,7.695860764,7.790186103,9.115264371,5.645986035,4.696629253,5.690680038,4.696629254,7.767668671,9.09552477,7.368020713,19.802,19.802,19.802,19.802,3.471826725,3.498274694,3.47182672,3.498275185
 11/18  09:00:00,17.163429,11.71425034,18.08914836,6.587214437,5.897070366,6.62879976,5.897070367,17.49821693,17.99161483,26.39331916,19.802,19.802,19.802,19.802,9.097201748,9.109088249,9.097201744,9.109088606
 11/18  10:00:00,23.45498382,10.99104059,29.94365355,8.078513623,7.41329315,8.122118335,7.413293151,23.98490236,29.78728089,42.5283569,19.802,19.802,19.802,19.802,17.76515527,17.78467306,17.76515526,17.78467335
 11/18  11:00:00,23.19103428,9.673796778,38.98195389,9.343991766,8.59165929,9.390753794,8.591659291,23.89327302,38.83849472,48.88506326,19.802,19.802,19.802,19.802,25.53200421,25.55783957,25.53200421,25.5578398
 11/18  12:00:00,17.58907548,10.76513499,42.02797372,10.09094177,9.1848692,10.13438575,9.1848692,18.34223909,41.94709511,46.63523274,19.802,19.802,19.802,19.802,28.37683039,28.40487291,28.37683039,28.40487308
 11/18  13:00:00,14.22929477,11.33051662,41.21767206,14.44865907,9.646300657,14.48643925,9.646300657,14.50912446,41.13509875,43.7591503,19.802,19.802,19.802,19.802,27.43506327,27.46671038,27.43506327,27.46671049
 11/18  14:00:00,13.16012484,11.79812178,39.87347226,20.92340469,9.920991052,20.95775418,9.920991052,13.32964692,39.74282218,42.35244389,19.802,19.802,19.802,19.802,26.13176602,26.16396286,26.13176602,26.16396293
 11/18  15:00:00,12.65974869,12.47615194,38.28812855,27.05410598,9.911847775,27.08682067,9.911847775,12.78434427,38.1193754,41.25490929,19.802,19.802,19.802,19.802,24.24801401,24.28474725,24.24801401,24.28474731
 11/18  16:00:00,12.08723261,12.52176664,34.22882136,29.62448532,9.467071532,29.99183113,9.467071532,12.18864736,34.07230328,34.40749306,19.802,19.802,19.802,19.802,20.3461659,20.38126812,20.3461659,20.39075327
 11/18  17:00:00,10.25458137,10.18723306,24.04585929,19.49483084,7.874857991,21.40175889,7.874857991,10.32766425,23.96458094,14.44968575,19.802,19.802,19.802,19.802,13.41585483,13.40066787,13.41569739,13.46750907
 11/18  18:00:00,8.282054643,8.04464616,16.42685456,12.16303575,6.200725469,12.71584634,6.200725469,8.332121498,16.38416024,4.940420472,19.802,19.802,19.802,19.802,8.904662573,8.943985673,8.904623629,8.958680674
 11/18  19:00:00,6.914938352,6.559230711,13.05742636,9.158914615,4.991145749,9.468050308,4.991145749,6.949908199,13.02952577,3.282337243,19.802,19.802,19.802,19.802,6.070156775,6.121760334,6.070135064,6.130710255
 11/18  20:00:00,6.147320579,5.961924084,11.5631911,7.615661434,4.149503899,7.837586194,4.149503899,6.173876064,11.54213618,1.841025188,19.802,19.802,19.802,19.802,4.060854647,4.129225763,4.060836546,4.136804728
 11/18  21:00:00,5.577961804,5.20359803,10.48183422,6.60107443,3.575944271,6.77430773,3.575944271,5.598252957,10.46528112,1.275402165,19.802,19.802,19.802,19.802,2.505106112,2.581236946,2.505091478,2.587374665
 11/18  22:00:00,5.148837664,5.042604919,9.65415696,5.906992011,3.195480969,6.04891465,3.195480969,5.163209782,9.641048721,1.115722816,19.802,19.802,19.802,19.802,1.222828542,1.307614088,1.22281682,1.312546665
 11/18  23:00:00,5.065308024,4.921536029,9.452274765,5.679839989,3.067988341,5.807898697,3.067988341,5.075076586,9.441327242,1.000131794,19.802,19.802,19.802,19.802,0.192121199,0.291449293,0.19211078,0.295840881
 11/18  24:00:00,4.470419171,3.883342292,8.496191539,5.011275285,2.599939909,5.122366184,2.599939909,4.47581703,8.487474494,0.500713513,19.802,19.802,19.802,19.802,-0.675888142,-0.585009427,-0.675895496,-0.581916301
 11/19  01:00:00,3.639042592,2.75373372,7.287158311,4.108136373,1.951822825,4.204926521,1.951822825,3.640797588,7.280315006,-0.443266011,19.802,19.802,19.802,19.802,-1.640757518,-1.557216717,-1.640762718,-1.555030605
 11/19  02:00:00,3.129472171,2.481879255,6.607665772,3.565279222,1.502031745,3.655227598,1.502031745,3.127987591,6.602145958,-0.927133616,19.802,19.802,19.802,19.802,-2.471838695,-2.387330899,-2.471842727,-2.385635747
 11/19  03:00:00,2.843112905,2.391963402,6.182848801,3.257720365,1.265753204,3.342725645,1.265753204,2.838767006,6.178444889,-0.943390141,19.802,19.802,19.802,19.802,-2.946314672,-2.861742412,-2.946317804,-2.860425979
 11/19  04:00:00,2.486613218,2.20981319,5.606400935,2.876001475,1.028657752,2.954526531,1.028657752,2.479310145,5.603241678,-0.972126101,19.802,19.802,19.802,19.802,-3.22726776,-3.146484469,-3.227270049,-3.145522164
 11/19  05:00:00,2.193124507,1.967276689,5.248642631,2.580735588,0.742186201,2.657206478,0.742186201,2.182637428,5.246512548,-1.418185546,19.802,19.802,19.802,19.802,-3.843021085,-3.758888866,-3.843022905,-3.758123751
 11/19  06:00:00,1.774720128,1.414741189,4.81300885,2.167659707,0.290851573,2.243518649,0.290851573,1.761273807,4.811752967,-2.274739292,19.802,19.802,19.802,19.802,-4.709441951,-4.620469291,-4.70944344,-4.619843323
 11/19  07:00:00,2.144958074,2.42054401,4.913800467,2.069275441,0.279497999,2.142487112,0.279497999,2.132898751,4.912281207,-1.000751496,19.802,19.802,19.802,19.802,-4.59616284,-4.510272197,-4.596164011,-4.5097803
 11/19  08:00:00,11.16186997,8.801547896,11.18387649,3.290486417,1.687661723,3.360675799,1.687661723,11.3113328,11.14722404,16.36062308,19.802,19.802,19.802,19.802,-1.044032971,-0.976605252,-1.044033858,-0.976232589
 11/19  09:00:00,22.40399738,14.27184471,23.48685185,5.353305728,3.860241021,5.422127814,3.860241021,22.86279631,23.3648075,37.87729462,19.802,19.802,19.802,19.802,6.910735548,6.980179989,6.910734864,6.980466583
 11/19  10:00:00,25.88168762,11.62165669,33.27033026,7.686787999,6.292219837,7.753533632,6.292219836,26.4449974,33.11404505,46.18922994,19.802,19.802,19.802,19.802,15.75031483,15.81326426,15.75031432,15.81347869
 11/19  11:00:00,23.15480456,10.20440847,38.70685058,9.516629102,8.274602027,9.577793753,8.274602026,23.7778421,38.57844565,47.56982553,19.802,19.802,19.802,19.802,21.71922479,21.77366433,21.71922444,21.77381129
 11/19  12:00:00,17.07433273,11.20942406,40.35748287,10.63547882,9.420546314,10.68914095,9.420546313,17.67507557,40.288967,44.7437253,19.802,19.802,19.802,19.802,23.38234047,23.42935891,23.38234024,23.42945292
 11/19  13:00:00,13.59150475,10.63668765,40.08031429,14.19810784,9.461862417,14.24682057,9.461862417,13.79487298,40.00912393,43.03275485,19.802,19.802,19.802,19.802,23.09605986,23.13827338,23.09605971,23.13833703
 11/19  14:00:00,12.0599565,10.04731971,38.76175359,19.59135801,9.050113096,19.63709433,9.050113096,12.18278127,38.64669515,41.1074488,19.802,19.802,19.802,19.802,21.69781832,21.73774434,21.69781821,21.73779084
 11/19  15:00:00,10.73878085,9.45001745,35.56361753,24.17931891,8.299074104,24.2224488,8.299074104,10.8243883,35.41996009,37.12627107,19.802,19.802,19.802,19.802,18.5452409,18.58464377,18.54524082,18.58467814
 11/19  16:00:00,9.686814807,9.279258511,29.91021628,25.02194151,7.487518272,25.13851123,7.487518272,9.753525212,29.7867861,28.34667403,19.802,19.802,19.802,19.802,14.27846863,14.31757983,14.27846857,14.31858952
 11/19  17:00:00,8.092476409,7.885562974,19.3660364,14.90618438,6.114362362,15.41575055,6.114362361,8.140921857,19.30831632,9.015020738,19.802,19.802,19.802,19.802,9.111617718,9.141520914,9.111617671,9.150862985
 11/19  18:00:00,6.95655406,7.190898523,14.46606767,10.01523951,5.022843634,10.17240262,5.022843634,6.996545417,14.43113537,4.512172265,19.802,19.802,19.802,19.802,6.867423071,6.907068881,6.867423034,6.908850629
 11/19  19:00:00,6.810118907,7.541230643,13.2511937,8.700213025,4.677078608,8.814803209,4.677078608,6.851066211,13.22280519,4.271088036,19.802,19.802,19.802,19.802,6.214005691,6.260620895,6.214005656,6.261985172
 11/19  20:00:00,6.602133109,7.207552791,12.40152061,7.857583853,4.39473144,7.952600994,4.39473144,6.643360861,12.3768279,3.927908676,19.802,19.802,19.802,19.802,5.443241252,5.491577628,5.443241222,5.492699188
 11/19  21:00:00,6.219477592,6.68867842,11.39546101,7.040149484,4.132226604,7.119083492,4.132226604,6.25660246,11.37440287,3.754666681,19.802,19.802,19.802,19.802,4.531135873,4.577586748,4.531135851,4.578424026
 11/19  22:00:00,5.698922934,5.864901504,10.29070139,6.296218287,3.777260627,6.36398112,3.777260626,5.731782983,10.27261075,3.198414826,19.802,19.802,19.802,19.802,3.630720298,3.673539782,3.630720282,3.674146468
